observation_id,material_id,state_id,property,result_kind,value_si,minimum_si,maximum_si,unit,basis,conditions,method,source_url,source_locator,original_value,original_unit,significant_figures
obs-ce7c0ef4c647827cffd6,stainless-supra-316l-4435,stainless-supra-316l-4435-reference,tensile_yield_strength,lower_bound,240000000.0,,,Pa,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,https://www.outokumpu.com/-/media/files/products/supra/outokumpu-supra-range-datasheet.pdf,"Page 6, Supra 316L/4435, product form C, row Table 5, Rp0.2",240,MPa,3
obs-b66ba88d8f2fbc91cf04,stainless-supra-316l-4435,stainless-supra-316l-4435-reference,ultimate_tensile_strength,interval,,550000000.0,700000000.0,Pa,specified_range,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,https://www.outokumpu.com/-/media/files/products/supra/outokumpu-supra-range-datasheet.pdf,"Page 6, Supra 316L/4435, product form C, row Table 5, Rm",550–700,MPa,3
obs-5fd4d054c45efc92e617,stainless-supra-316l-4435,stainless-supra-316l-4435-reference,elongation_at_break,lower_bound,0.4,,,1,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,https://www.outokumpu.com/-/media/files/products/supra/outokumpu-supra-range-datasheet.pdf,"Page 6, Supra 316L/4435, product form C, row Table 5, A80 (80 mm gauge length)",40,%,2
obs-4187dfb18f8632c9ba88,stainless-supra-316l-4435,,density,point,8000.0,,,kg/m^3,typical,{},EN 10088-1,https://www.outokumpu.com/-/media/files/products/supra/outokumpu-supra-range-datasheet.pdf,"Page 8, Supra 316L/4435, row Table 7, Density",8.0,kg/dm³,2
obs-0c90795177f4189410c5,stainless-supra-316l-4435,,youngs_modulus,point,200000000000.0,,,Pa,typical,"{""temperature_K"": 293.15}",EN 10088-1,https://www.outokumpu.com/-/media/files/products/supra/outokumpu-supra-range-datasheet.pdf,"Page 8, Supra 316L/4435, row Table 7, Modulus of elasticity at 20 °C",200,GPa,3
obs-cea7aee8a6f3ba3ccf70,stainless-supra-316l-4435,,thermal_conductivity,point,15.0,,,W/(m*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,https://www.outokumpu.com/-/media/files/products/supra/outokumpu-supra-range-datasheet.pdf,"Page 8, Supra 316L/4435, row Table 7, Thermal conductivity at 20 °C",15,W/(m·K),2
obs-a1c2bc9a57009c6eba44,stainless-supra-316l-4435,,specific_heat,point,500.0,,,J/(kg*K),typical,"{""temperature_K"": 293.15}",EN 10088-1,https://www.outokumpu.com/-/media/files/products/supra/outokumpu-supra-range-datasheet.pdf,"Page 8, Supra 316L/4435, row Table 7, Thermal capacity at 20 °C",500,J/(kg·K),3
obs-be077cdc2b4ca3a7fed3,stainless-supra-316ti-4571,stainless-supra-316ti-4571-reference,tensile_yield_strength,lower_bound,240000000.0,,,Pa,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,https://www.outokumpu.com/-/media/files/products/supra/outokumpu-supra-range-datasheet.pdf,"Page 6, Supra 316Ti/4571, product form C, row Table 5, Rp0.2",240,MPa,3
obs-7c79a7bba1b28d6a5d79,stainless-supra-316ti-4571,stainless-supra-316ti-4571-reference,ultimate_tensile_strength,interval,,540000000.0,690000000.0,Pa,specified_range,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,https://www.outokumpu.com/-/media/files/products/supra/outokumpu-supra-range-datasheet.pdf,"Page 6, Supra 316Ti/4571, product form C, row Table 5, Rm",540–690,MPa,3
obs-0c09e45c310195039742,stainless-supra-316ti-4571,stainless-supra-316ti-4571-reference,elongation_at_break,lower_bound,0.4,,,1,minimum,"{""product_form"": ""sheet"", ""temperature_K"": 293.15}",EN 10088-2,https://www.outokumpu.com/-/media/files/products/supra/outokumpu-supra-range-datasheet.pdf,"Page 6, Supra 316Ti/4571, product form C, row Table 5, A80 (80 mm gauge length)",40,%,2
obs-79739b6d1fcca3a2c2c3,stainless-supra-316ti-4571,,density,point,8000.0,,,kg/m^3,typical,{},EN 10088-1,https://www.outokumpu.com/-/media/files/products/supra/outokumpu-supra-range-datasheet.pdf,"Page 8, Supra 316Ti/4571, row Table 7, Density",8.0,kg/dm³,2
